*
08/11/2021 08:22:32 ___ 08/11/2021 11:13:51
1 file(s)
9999  intervals of 1 s 
date beginning	time beginning	date end	time end	relative time [s]	PMtotal_classic - 	PM1_classic - 	PM2.5_classic - 	PM4_classic - 	
08/11/2021	10:48:48	08/11/2021	10:48:49	8775,45	21114,07	99,12	990,25	3857,67
08/11/2021	10:48:49	08/11/2021	10:48:50	8776,47	18012,15	79,57	650,54	2841,02
08/11/2021	10:48:50	08/11/2021	10:48:51	8777,45	26890,45	80,73	710,58	2693,74
08/11/2021	10:48:51	08/11/2021	10:48:52	8778,45	17753,52	67,87	665,00	2462,56
08/11/2021	10:48:52	08/11/2021	10:48:53	8779,45	12032,44	71,24	772,98	3035,17
08/11/2021	10:48:53	08/11/2021	10:48:54	8780,44	16956,22	76,45	740,46	2882,67
08/11/2021	10:48:54	08/11/2021	10:48:55	8781,45	10426,89	69,33	733,00	2800,48
08/11/2021	10:48:55	08/11/2021	10:48:56	8782,44	23217,36	105,71	1033,79	3512,81
08/11/2021	10:48:56	08/11/2021	10:48:57	8783,42	33608,22	82,98	759,68	3057,45
08/11/2021	10:48:57	08/11/2021	10:48:58	8784,42	24957,56	57,12	585,93	2112,44
08/11/2021	10:48:58	08/11/2021	10:48:59	8785,42	14049,63	48,00	539,45	2110,23
08/11/2021	10:48:59	08/11/2021	10:49:00	8786,42	18581,93	50,02	524,06	1921,59
08/11/2021	10:49:00	08/11/2021	10:49:01	8787,41	28418,40	52,68	462,75	1816,56
08/11/2021	10:49:01	08/11/2021	10:49:02	8788,41	13903,98	47,84	458,51	1802,29
08/11/2021	10:49:02	08/11/2021	10:49:03	8789,41	8235,18	52,63	428,19	1937,36
08/11/2021	10:49:03	08/11/2021	10:49:04	8790,44	13966,04	47,26	416,44	1671,05
08/11/2021	10:49:04	08/11/2021	10:49:05	8791,39	11451,73	42,58	425,21	1571,04
08/11/2021	10:49:05	08/11/2021	10:49:06	8792,39	7742,38	38,46	449,97	1601,83
08/11/2021	10:49:06	08/11/2021	10:49:07	8793,39	10786,52	45,15	373,60	1353,70
08/11/2021	10:49:07	08/11/2021	10:49:08	8794,39	5070,60	49,23	490,82	1704,57
08/11/2021	10:49:08	08/11/2021	10:49:09	8795,37	7089,82	35,04	353,49	1408,20
08/11/2021	10:49:09	08/11/2021	10:49:10	8796,37	6971,25	43,18	365,71	1166,95
08/11/2021	10:49:10	08/11/2021	10:49:11	8797,39	5441,65	38,52	364,90	1238,17
08/11/2021	10:49:11	08/11/2021	10:49:12	8798,37	4960,32	33,53	358,40	1278,78
08/11/2021	10:49:12	08/11/2021	10:49:13	8799,37	4412,95	32,32	280,88	1022,05
08/11/2021	10:49:13	08/11/2021	10:49:14	8800,36	12382,88	40,18	372,46	1343,63
08/11/2021	10:49:14	08/11/2021	10:49:15	8801,36	12523,21	50,57	474,41	1765,47
08/11/2021	10:49:15	08/11/2021	10:49:16	8802,36	5982,18	46,29	450,32	1712,24
08/11/2021	10:49:16	08/11/2021	10:49:17	8803,36	4948,38	47,04	445,84	1607,07
08/11/2021	10:49:17	08/11/2021	10:49:18	8804,36	6714,05	30,79	335,91	1163,70
08/11/2021	10:49:18	08/11/2021	10:49:19	8805,36	15544,37	28,50	258,02	1073,95
08/11/2021	10:49:19	08/11/2021	10:49:20	8806,33	7072,33	33,46	261,83	752,88
08/11/2021	10:49:20	08/11/2021	10:49:21	8807,33	8963,83	28,04	195,67	601,82
08/11/2021	10:49:21	08/11/2021	10:49:22	8808,33	2849,75	26,70	227,90	1152,70
08/11/2021	10:49:22	08/11/2021	10:49:23	8809,31	5795,21	20,21	169,83	652,89
08/11/2021	10:49:23	08/11/2021	10:49:24	8810,31	4255,60	23,12	244,06	805,54
08/11/2021	10:49:24	08/11/2021	10:49:25	8811,30	2843,23	29,55	288,25	967,57
08/11/2021	10:49:25	08/11/2021	10:49:26	8812,30	5576,10	33,07	288,89	914,95
08/11/2021	10:49:25	08/11/2021	10:49:26	8813,28	8467,83	31,26	294,16	1061,06
08/11/2021	10:49:27	08/11/2021	10:49:28	8814,30	10567,88	37,87	295,00	1184,05
08/11/2021	10:49:28	08/11/2021	10:49:29	8815,30	5775,24	29,32	248,47	1055,99
08/11/2021	10:49:55	08/11/2021	10:49:56	8843,27	6395,28	15,37	104,90	459,69
08/11/2021	10:49:56	08/11/2021	10:49:57	8844,27	1037,73	9,89	83,97	263,11
08/11/2021	10:49:57	08/11/2021	10:49:58	8845,25	2531,22	12,47	130,42	518,98
08/11/2021	10:49:58	08/11/2021	10:49:59	8846,25	2110,74	13,02	125,41	491,01
08/11/2021	10:49:59	08/11/2021	10:50:00	8847,27	5128,11	12,70	112,75	488,69
08/11/2021	10:50:00	08/11/2021	10:50:01	8848,23	3052,67	15,77	128,78	610,11
08/11/2021	10:50:01	08/11/2021	10:50:02	8849,23	359,81	9,62	73,30	209,81
08/11/2021	10:50:02	08/11/2021	10:50:03	8850,23	762,13	10,63	95,46	231,62
08/11/2021	10:50:03	08/11/2021	10:50:04	8851,23	1184,32	10,92	78,52	333,90
08/11/2021	10:50:04	08/11/2021	10:50:05	8852,22	2559,83	12,04	102,54	406,83
08/11/2021	10:50:05	08/11/2021	10:50:06	8853,22	1008,74	8,66	67,26	309,32
08/11/2021	10:50:06	08/11/2021	10:50:07	8854,20	2092,58	17,69	105,78	326,72
08/11/2021	10:50:07	08/11/2021	10:50:08	8855,20	1813,13	10,80	87,75	405,99
08/11/2021	10:50:08	08/11/2021	10:50:09	8856,20	3228,03	9,68	64,11	294,14
08/11/2021	10:50:09	08/11/2021	10:50:10	8857,19	2218,00	9,29	81,65	356,61
08/11/2021	10:50:10	08/11/2021	10:50:11	8858,19	905,19	7,37	74,97	279,00
08/11/2021	10:50:11	08/11/2021	10:50:12	8859,17	1714,54	8,71	42,37	186,30
08/11/2021	10:50:12	08/11/2021	10:50:13	8860,17	703,37	9,04	64,00	186,31
08/11/2021	10:50:13	08/11/2021	10:50:14	8861,17	401,19	6,67	51,17	234,62
08/11/2021	10:50:14	08/11/2021	10:50:15	8862,16	4261,67	6,66	38,25	235,78
08/11/2021	10:50:15	08/11/2021	10:50:16	8863,16	518,03	9,49	46,98	157,46
08/11/2021	10:50:16	08/11/2021	10:50:17	8864,16	2152,80	7,32	75,94	263,74
08/11/2021	10:50:17	08/11/2021	10:50:18	8865,16	1287,47	9,18	57,52	266,19
08/11/2021	10:50:18	08/11/2021	10:50:19	8866,16	2228,90	6,49	38,96	191,62
08/11/2021	10:50:19	08/11/2021	10:50:20	8867,16	582,92	7,38	34,21	90,97
08/11/2021	10:50:20	08/11/2021	10:50:21	8868,16	1063,51	5,77	34,04	149,95
08/11/2021	10:50:21	08/11/2021	10:50:22	8869,16	82,76	3,39	28,15	71,09
08/11/2021	10:50:22	08/11/2021	10:50:23	8870,14	10600,50	6,87	40,57	81,50
08/11/2021	10:50:23	08/11/2021	10:50:24	8871,12	2175,83	7,94	50,76	293,60
08/11/2021	10:50:24	08/11/2021	10:50:25	8872,14	979,05	6,41	40,17	173,98
08/11/2021	10:50:25	08/11/2021	10:50:26	8873,12	888,16	9,35	73,06	213,84
08/11/2021	10:50:26	08/11/2021	10:50:27	8874,12	273,49	8,92	43,94	178,11
08/11/2021	10:50:27	08/11/2021	10:50:28	8875,11	420,78	5,33	25,99	132,32
08/11/2021	10:50:28	08/11/2021	10:50:29	8876,11	1053,10	6,56	27,96	257,83
08/11/2021	10:50:29	08/11/2021	10:50:30	8877,11	722,19	9,39	47,27	210,76
08/11/2021	10:50:30	08/11/2021	10:50:31	8878,09	1853,15	8,13	55,39	236,81
08/11/2021	10:50:31	08/11/2021	10:50:32	8879,11	12240,23	6,20	54,04	313,08
08/11/2021	10:50:32	08/11/2021	10:50:33	8880,09	44467,11	83,41	619,84	2223,71
08/11/2021	10:50:33	08/11/2021	10:50:34	8881,09	77724,56	205,85	1602,93	6123,71
08/11/2021	10:50:34	08/11/2021	10:50:35	8882,09	80131,87	122,39	985,10	4358,22
08/11/2021	10:50:35	08/11/2021	10:50:36	8883,09	89354,63	72,92	672,36	2909,19
08/11/2021	10:50:36	08/11/2021	10:50:37	8884,08	208814,07	60,39	643,11	3177,81
08/11/2021	10:50:37	08/11/2021	10:50:38	8885,05	248709,12	42,65	355,95	2622,36
08/11/2021	10:50:38	08/11/2021	10:50:39	8886,06	66471,54	35,12	362,37	2284,78
08/11/2021	10:50:39	08/11/2021	10:50:40	8887,06	122082,50	24,06	284,52	1592,96
08/11/2021	10:50:40	08/11/2021	10:50:41	8888,06	47895,87	21,82	172,87	793,97
08/11/2021	10:50:41	08/11/2021	10:50:42	8889,05	91173,07	21,41	155,49	1329,54
08/11/2021	10:50:42	08/11/2021	10:50:43	8890,06	40825,14	21,19	132,18	895,10
08/11/2021	10:50:43	08/11/2021	10:50:44	8891,05	55703,54	15,45	152,77	752,25
08/11/2021	10:50:44	08/11/2021	10:50:45	8892,05	88191,35	19,81	168,36	1167,14
08/11/2021	10:50:45	08/11/2021	10:50:46	8893,05	64965,85	12,60	186,33	1031,17
08/11/2021	10:50:46	08/11/2021	10:50:47	8894,02	17486,06	14,66	112,19	719,06
08/11/2021	10:50:47	08/11/2021	10:50:48	8895,06	70709,27	13,17	110,93	863,90
08/11/2021	10:50:48	08/11/2021	10:50:49	8896,03	11150,80	6,01	38,04	407,08
08/11/2021	10:50:49	08/11/2021	10:50:50	8897,03	384,60	6,97	24,81	120,29
08/11/2021	10:50:50	08/11/2021	10:50:51	8898,02	198,64	2,67	6,35	87,65
08/11/2021	10:50:51	08/11/2021	10:50:52	8899,02	9,65	2,69	9,09	9,65
08/11/2021	10:50:52	08/11/2021	10:50:53	8900,00	53,92	3,84	18,51	42,78
08/11/2021	10:50:53	08/11/2021	10:50:54	8901,00	3,71	2,89	3,70	3,71
08/11/2021	10:50:54	08/11/2021	10:50:55	8902,00	139,31	3,13	5,74	27,03
08/11/2021	10:50:55	08/11/2021	10:50:56	8903,00	113,87	2,91	5,98	30,12
08/11/2021	10:50:56	08/11/2021	10:50:57	8903,98	7,83	2,82	7,43	7,83
08/11/2021	10:50:57	08/11/2021	10:50:58	8904,98	6,37	2,23	6,08	6,37
08/11/2021	10:50:58	08/11/2021	10:50:59	8905,98	429,05	1,92	14,40	36,05
08/11/2021	10:50:59	08/11/2021	10:51:00	8906,98	6,93	2,99	6,64	6,93
08/11/2021	10:51:00	08/11/2021	10:51:01	8907,98	14,15	3,34	13,24	14,15
08/11/2021	10:51:01	08/11/2021	10:51:02	8908,97	12,09	2,18	8,40	11,76
08/11/2021	10:51:02	08/11/2021	10:51:03	8909,97	21,60	2,68	14,26	20,94
08/11/2021	10:51:03	08/11/2021	10:51:04	8910,97	7,47	2,53	7,07	7,47
08/11/2021	10:51:04	08/11/2021	10:51:05	8911,97	17,23	1,59	5,34	15,50
08/11/2021	10:51:05	08/11/2021	10:51:06	8912,95	8,53	2,97	7,80	8,53
08/11/2021	10:51:06	08/11/2021	10:51:07	8913,95	9,15	2,94	8,64	9,15
08/11/2021	10:51:07	08/11/2021	10:51:08	8914,94	29,84	1,76	6,41	24,31
08/11/2021	10:51:08	08/11/2021	10:51:09	8915,92	32,91	3,08	24,23	32,24
08/11/2021	10:51:09	08/11/2021	10:51:10	8916,94	3,52	2,76	3,51	3,52
08/11/2021	10:51:10	08/11/2021	10:51:11	8917,92	10,37	2,53	8,91	10,31
08/11/2021	10:51:11	08/11/2021	10:51:12	8918,92	8,55	2,48	8,10	8,55
08/11/2021	10:51:12	08/11/2021	10:51:13	8919,92	3,01	1,74	2,96	3,01
08/11/2021	10:51:13	08/11/2021	10:51:14	8920,89	6,76	2,28	6,44	6,76
08/11/2021	10:51:14	08/11/2021	10:51:15	8921,89	136,66	3,25	23,35	52,60
08/11/2021	10:51:15	08/11/2021	10:51:16	8922,87	20,57	2,30	8,53	18,84
08/11/2021	10:51:16	08/11/2021	10:51:17	8923,87	2,51	2,23	2,51	2,51
08/11/2021	10:51:17	08/11/2021	10:51:18	8924,87	90,26	2,03	3,29	27,92
08/11/2021	10:51:18	08/11/2021	10:51:19	8925,86	7,98	2,52	7,46	7,98
08/11/2021	10:51:19	08/11/2021	10:51:20	8926,84	11,83	2,16	8,16	11,51
08/11/2021	10:51:20	08/11/2021	10:51:21	8927,86	33,38	1,56	1,69	22,44
08/11/2021	10:51:21	08/11/2021	10:51:22	8928,86	6,67	2,04	6,19	6,67
08/11/2021	10:51:22	08/11/2021	10:51:23	8929,86	8,28	3,65	8,03	8,28
08/11/2021	10:51:23	08/11/2021	10:51:24	8930,84	3,00	2,50	2,99	3,00
08/11/2021	10:51:24	08/11/2021	10:51:25	8931,84	7,80	2,28	7,35	7,80
08/11/2021	10:51:25	08/11/2021	10:51:26	8932,84	7,56	3,58	7,38	7,56
08/11/2021	10:51:26	08/11/2021	10:51:27	8933,84	3,16	2,29	3,13	3,16
08/11/2021	10:51:27	08/11/2021	10:51:28	8934,83	3,68	2,73	3,67	3,68
08/11/2021	10:51:28	08/11/2021	10:51:29	8935,83	7,50	2,64	7,12	7,50
08/11/2021	10:51:29	08/11/2021	10:51:30	8936,84	2,30	2,04	2,30	2,30
08/11/2021	10:51:30	08/11/2021	10:51:31	8937,81	25,42	3,70	17,26	24,52
08/11/2021	10:51:31	08/11/2021	10:51:32	8938,83	8,34	3,47	8,11	8,34
08/11/2021	10:51:32	08/11/2021	10:51:33	8939,81	98,52	3,05	7,94	32,74
08/11/2021	10:51:33	08/11/2021	10:51:34	8940,81	7,00	2,83	6,74	7,00
08/11/2021	10:51:34	08/11/2021	10:51:35	8941,81	12,23	2,78	11,17	12,23
08/11/2021	10:51:35	08/11/2021	10:51:36	8942,81	4,20	2,25	4,12	4,20
08/11/2021	10:51:36	08/11/2021	10:51:37	8943,80	57,37	3,15	11,02	34,38
08/11/2021	10:51:37	08/11/2021	10:51:38	8944,80	26,36	4,23	18,12	25,46
08/11/2021	10:51:38	08/11/2021	10:51:39	8945,78	26,41	2,03	16,98	25,43
08/11/2021	10:51:39	08/11/2021	10:51:40	8946,78	12,73	3,19	11,97	12,73
08/11/2021	10:51:40	08/11/2021	10:51:41	8947,77	9,14	3,16	8,75	9,14
08/11/2021	10:51:41	08/11/2021	10:51:42	8948,78	5,81	2,13	5,49	5,81
08/11/2021	10:51:42	08/11/2021	10:51:43	8949,77	9,88	1,52	7,19	9,66
08/11/2021	10:51:43	08/11/2021	10:51:44	8950,75	8,28	1,67	6,84	8,21
08/11/2021	10:51:44	08/11/2021	10:51:45	8951,77	4,29	1,70	4,08	4,29
08/11/2021	10:51:45	08/11/2021	10:51:46	8952,75	4,89	3,01	4,83	4,89
08/11/2021	10:51:46	08/11/2021	10:51:47	8953,73	7,04	1,64	6,61	7,04
08/11/2021	10:51:47	08/11/2021	10:51:48	8954,75	40,65	2,08	10,04	31,36
08/11/2021	10:51:48	08/11/2021	10:51:49	8955,73	3,78	2,00	3,69	3,78
08/11/2021	10:51:49	08/11/2021	10:51:50	8956,73	80,69	2,58	9,69	35,76
08/11/2021	10:51:50	08/11/2021	10:51:51	8957,73	34,61	3,17	11,04	29,08
08/11/2021	10:51:51	08/11/2021	10:51:52	8958,72	424,66	2,36	5,64	26,21
08/11/2021	10:51:52	08/11/2021	10:51:53	8959,72	1114,84	2,05	11,34	69,49
08/11/2021	10:51:53	08/11/2021	10:51:54	8960,70	17,97	2,00	6,07	16,24
08/11/2021	10:51:54	08/11/2021	10:51:55	8961,70	33,84	3,19	14,08	30,78
08/11/2021	10:51:55	08/11/2021	10:51:56	8962,70	13,61	2,71	10,76	13,40
08/11/2021	10:51:56	08/11/2021	10:51:57	8963,70	5182,99	3,06	40,97	65,97
08/11/2021	10:51:57	08/11/2021	10:51:58	8964,69	3981,70	3,98	45,74	484,27
08/11/2021	10:51:58	08/11/2021	10:51:59	8965,69	8086,65	4,76	68,73	608,66
08/11/2021	10:51:59	08/11/2021	10:52:00	8966,69	6088,04	3,60	29,73	307,84
08/11/2021	10:52:00	08/11/2021	10:52:01	8967,69	2277,05	3,92	20,82	256,54
08/11/2021	10:52:01	08/11/2021	10:52:02	8968,69	914,81	3,75	16,97	132,35
08/11/2021	10:52:02	08/11/2021	10:52:03	8969,67	194,48	3,87	15,45	86,19
08/11/2021	10:52:03	08/11/2021	10:52:04	8970,67	36,65	2,70	12,65	31,12
08/11/2021	10:52:04	08/11/2021	10:52:05	8971,66	5,53	2,12	5,26	5,53
08/11/2021	10:52:05	08/11/2021	10:52:06	8972,67	5,99	2,30	5,73	5,99
08/11/2021	10:52:06	08/11/2021	10:52:07	8973,64	2,91	2,45	2,91	2,91
08/11/2021	10:52:07	08/11/2021	10:52:08	8974,66	292,02	3,88	23,20	75,66
08/11/2021	10:52:08	08/11/2021	10:52:09	8975,66	13,51	1,93	9,66	13,19
08/11/2021	10:52:09	08/11/2021	10:52:10	8976,64	294,93	1,97	11,75	110,29
08/11/2021	10:52:10	08/11/2021	10:52:11	8977,64	231,19	1,86	7,94	64,51
08/11/2021	10:52:11	08/11/2021	10:52:12	8978,64	1272,17	2,77	10,88	81,40
08/11/2021	10:52:12	08/11/2021	10:52:13	8979,64	7,79	4,00	7,66	7,79
08/11/2021	10:52:13	08/11/2021	10:52:14	8980,62	495,26	3,03	11,91	12,80
08/11/2021	10:52:14	08/11/2021	10:52:15	8981,62	23,06	3,55	10,97	21,33
08/11/2021	10:52:15	08/11/2021	10:52:16	8982,62	72,35	1,34	1,39	26,51
08/11/2021	10:52:16	08/11/2021	10:52:17	8983,59	177,20	2,08	9,00	27,66
08/11/2021	10:52:17	08/11/2021	10:52:18	8984,59	36,44	3,21	13,13	33,02
08/11/2021	10:52:18	08/11/2021	10:52:19	8985,61	6,11	3,00	5,89	6,11
08/11/2021	10:52:19	08/11/2021	10:52:20	8986,61	47,74	3,06	15,41	41,18
08/11/2021	10:52:20	08/11/2021	10:52:21	8987,61	6,15	3,21	5,93	6,15
08/11/2021	10:52:21	08/11/2021	10:52:22	8988,59	60,72	1,84	4,46	41,88
08/11/2021	10:52:22	08/11/2021	10:52:23	8989,61	95,17	1,86	11,84	69,17
08/11/2021	10:52:23	08/11/2021	10:52:24	8990,59	19,84	2,86	17,39	19,77
08/11/2021	10:52:24	08/11/2021	10:52:25	8991,59	6,70	2,54	6,40	6,70
08/11/2021	10:52:25	08/11/2021	10:52:26	8992,58	21,03	4,10	13,38	20,13
08/11/2021	10:52:26	08/11/2021	10:52:27	8993,58	34,23	2,91	4,60	24,93
08/11/2021	10:52:27	08/11/2021	10:52:28	8994,59	124637,73	111,70	1548,56	10138,51
08/11/2021	10:52:28	08/11/2021	10:52:29	8995,58	985597,41	491,98	8463,73	68193,23
08/11/2021	10:52:29	08/11/2021	10:52:30	8996,56	1055922,36	458,84	8344,91	77001,20
08/11/2021	10:52:30	08/11/2021	10:52:31	8997,56	795735,78	426,63	7388,44	60841,64
08/11/2021	10:52:31	08/11/2021	10:52:32	8998,55	410971,92	273,22	4498,85	33957,72
08/11/2021	10:52:32	08/11/2021	10:52:33	8999,53	190577,32	136,15	2289,03	15970,45
08/11/2021	10:52:33	08/11/2021	10:52:34	9000,55	22094,68	28,13	358,81	2531,53
08/11/2021	10:52:34	08/11/2021	10:52:35	9001,53	491,58	4,73	42,59	131,40
08/11/2021	10:52:35	08/11/2021	10:52:36	9002,55	231,65	3,34	7,43	102,44
08/11/2021	10:52:36	08/11/2021	10:52:37	9003,53	5,48	2,25	5,26	5,48
08/11/2021	10:52:37	08/11/2021	10:52:38	9004,53	320,06	3,10	5,54	5,62
08/11/2021	10:52:38	08/11/2021	10:52:39	9005,53	42,64	2,19	5,05	27,20
08/11/2021	10:52:39	08/11/2021	10:52:40	9006,52	12,16	2,51	10,98	12,14
08/11/2021	10:52:40	08/11/2021	10:52:41	9007,52	10,37	2,67	8,90	10,30
08/11/2021	10:52:41	08/11/2021	10:52:42	9008,52	38,50	3,80	10,59	30,45
08/11/2021	10:52:42	08/11/2021	10:52:43	9009,48	6,51	2,56	6,22	6,51
08/11/2021	10:52:43	08/11/2021	10:52:44	9010,50	1185,31	2,77	5,25	5,40
08/11/2021	10:52:44	08/11/2021	10:52:45	9011,50	8,73	4,63	8,60	8,73
08/11/2021	10:52:45	08/11/2021	10:52:46	9012,48	14,15	2,48	12,30	14,08
08/11/2021	10:52:46	08/11/2021	10:52:47	9013,48	124,98	3,27	15,73	41,21
08/11/2021	10:52:47	08/11/2021	10:52:48	9014,48	15,38	3,06	13,00	15,24
08/11/2021	10:52:48	08/11/2021	10:52:49	9015,48	92,02	2,63	13,57	46,13
08/11/2021	10:52:49	08/11/2021	10:52:50	9016,47	35,13	2,55	18,10	32,97
08/11/2021	10:52:50	08/11/2021	10:52:51	9017,47	9,01	1,59	8,26	9,01
08/11/2021	10:52:51	08/11/2021	10:52:52	9018,44	7,49	2,33	7,00	7,49
08/11/2021	10:52:52	08/11/2021	10:52:53	9019,44	171,82	2,41	6,06	22,48
08/11/2021	10:52:53	08/11/2021	10:52:54	9020,44	873,57	2,18	2,52	46,24
08/11/2021	10:52:54	08/11/2021	10:52:55	9021,44	41,64	2,24	4,18	26,19
08/11/2021	10:52:55	08/11/2021	10:52:56	9022,44	11,83	2,77	11,08	11,83
08/11/2021	10:52:56	08/11/2021	10:52:57	9023,42	11,18	2,99	10,18	11,16
08/11/2021	10:52:57	08/11/2021	10:52:58	9024,42	3,55	2,21	3,49	3,55
08/11/2021	10:52:58	08/11/2021	10:52:59	9025,44	29,61	2,15	6,30	24,08
08/11/2021	10:52:59	08/11/2021	10:53:00	9026,41	5,93	3,35	5,87	5,93
08/11/2021	10:53:00	08/11/2021	10:53:01	9027,41	33,19	2,52	19,55	31,46
08/11/2021	10:53:01	08/11/2021	10:53:02	9028,41	5,86	1,41	5,38	5,86
08/11/2021	10:53:02	08/11/2021	10:53:03	9029,39	6,48	2,65	6,23	6,48
08/11/2021	10:53:03	08/11/2021	10:53:04	9030,39	2,75	2,25	2,74	2,75
08/11/2021	10:53:04	08/11/2021	10:53:05	9031,41	7,23	2,99	6,99	7,23
08/11/2021	10:53:05	08/11/2021	10:53:06	9032,37	7,99	2,45	7,62	7,99
08/11/2021	10:53:06	08/11/2021	10:53:07	9033,39	33,51	2,00	21,26	32,27
08/11/2021	10:53:07	08/11/2021	10:53:08	9034,37	8,19	2,93	7,84	8,19
08/11/2021	10:53:08	08/11/2021	10:53:09	9035,37	8,22	2,33	7,49	8,22
08/11/2021	10:53:09	08/11/2021	10:53:10	9036,37	8,88	2,65	8,31	8,88
08/11/2021	10:53:10	08/11/2021	10:53:11	9037,36	7,44	2,79	7,17	7,44
08/11/2021	10:53:11	08/11/2021	10:53:12	9038,34	30,04	3,66	6,88	24,51
08/11/2021	10:53:12	08/11/2021	10:53:13	9039,34	87510,54	124,57	1643,69	9113,13
08/11/2021	10:53:13	08/11/2021	10:53:14	9040,36	100813,66	73,66	991,81	6152,75
08/11/2021	10:53:14	08/11/2021	10:53:15	9041,41	0,00	0,00	0,00	0,00
08/11/2021	10:53:15	08/11/2021	10:53:16	9042,47	4285,45	0,00	0,84	84,73
08/11/2021	10:53:16	08/11/2021	10:53:17	9043,53	45305,60	2,00	148,05	2327,31
08/11/2021	10:53:17	08/11/2021	10:53:18	9044,45	242891,46	41,47	1152,69	10712,65
08/11/2021	10:53:18	08/11/2021	10:53:19	9045,39	304976,84	144,09	3101,98	21696,86
08/11/2021	10:53:19	08/11/2021	10:53:20	9046,33	471209,93	244,92	4906,17	30571,39
08/11/2021	10:53:20	08/11/2021	10:53:21	9047,33	664071,41	381,90	6461,74	38896,97
08/11/2021	10:53:21	08/11/2021	10:53:22	9048,31	772833,68	744,24	9801,92	49257,59
08/11/2021	10:53:22	08/11/2021	10:53:23	9049,33	669626,46	927,37	10718,52	47464,96
08/11/2021	10:53:23	08/11/2021	10:53:24	9050,31	451858,76	861,29	9209,71	37432,96
08/11/2021	10:53:24	08/11/2021	10:53:25	9051,31	480514,59	796,61	8414,38	37251,01
08/11/2021	10:53:25	08/11/2021	10:53:26	9052,30	524996,15	744,67	6982,75	29683,68
08/11/2021	10:53:26	08/11/2021	10:53:27	9053,30	388900,70	600,53	5961,16	23275,49
08/11/2021	10:53:27	08/11/2021	10:53:28	9054,31	432027,34	522,80	5003,74	20463,53
08/11/2021	10:53:28	08/11/2021	10:53:29	9055,30	205532,39	418,84	3681,70	14856,44
08/11/2021	10:53:28	08/11/2021	10:53:29	9056,28	251995,56	369,64	3044,86	12265,02
08/11/2021	10:53:30	08/11/2021	10:53:31	9057,30	359365,78	307,63	2822,30	13619,62
08/11/2021	10:53:30	08/11/2021	10:53:31	9058,27	271108,03	233,14	2153,97	9591,68
08/11/2021	10:53:31	08/11/2021	10:53:32	9059,27	156917,98	187,04	1600,48	6889,89
08/11/2021	10:53:32	08/11/2021	10:53:33	9060,25	184665,82	151,55	1318,60	6159,23
08/11/2021	10:53:33	08/11/2021	10:53:34	9061,25	154666,34	133,00	1081,25	5702,52
08/11/2021	10:53:34	08/11/2021	10:53:35	9062,25	131786,12	126,33	1044,13	4323,50
08/11/2021	10:53:35	08/11/2021	10:53:36	9063,25	145422,18	99,50	857,80	4032,37
08/11/2021	10:53:36	08/11/2021	10:53:37	9064,23	120454,52	87,09	718,85	3344,79
08/11/2021	10:53:37	08/11/2021	10:53:38	9065,23	126799,05	91,02	726,25	3413,99
08/11/2021	10:53:38	08/11/2021	10:53:39	9066,22	183676,04	64,86	667,71	4722,86
08/11/2021	10:53:39	08/11/2021	10:53:40	9067,22	219046,37	74,95	687,52	4896,37
08/11/2021	10:53:40	08/11/2021	10:53:41	9068,22	150012,97	74,41	749,32	5145,72
08/11/2021	10:53:41	08/11/2021	10:53:42	9069,22	70462,77	44,13	387,88	2188,15
08/11/2021	10:53:42	08/11/2021	10:53:43	9070,22	42380,97	24,99	223,88	1179,73
08/11/2021	10:53:43	08/11/2021	10:53:44	9071,20	75878,28	25,79	315,30	2289,96
08/11/2021	10:53:44	08/11/2021	10:53:45	9072,20	15193,49	23,45	289,55	1785,66
08/11/2021	10:53:45	08/11/2021	10:53:46	9073,20	2020,96	9,41	94,27	520,81
08/11/2021	10:53:46	08/11/2021	10:53:47	9074,20	369,44	4,99	31,25	73,24
08/11/2021	10:53:47	08/11/2021	10:53:48	9075,20	120,80	5,36	33,73	74,63
08/11/2021	10:53:48	08/11/2021	10:53:49	9076,20	729,61	3,24	25,85	84,10
08/11/2021	10:53:49	08/11/2021	10:53:50	9077,19	1425,15	3,85	20,54	22,92
08/11/2021	10:53:50	08/11/2021	10:53:51	9078,17	98,80	3,90	24,02	71,70
08/11/2021	10:53:51	08/11/2021	10:53:52	9079,19	6,02	2,33	5,81	6,02
08/11/2021	10:53:52	08/11/2021	10:53:53	9080,16	44,81	2,47	19,24	41,29
08/11/2021	10:53:53	08/11/2021	10:53:54	9081,16	15,05	3,21	13,78	15,05
08/11/2021	10:53:54	08/11/2021	10:53:55	9082,16	952,69	1,65	6,96	7,47
08/11/2021	10:53:55	08/11/2021	10:53:56	9083,17	12,93	2,34	11,73	12,93
08/11/2021	10:53:56	08/11/2021	10:53:57	9084,16	17,09	1,52	5,20	15,36
08/11/2021	10:53:57	08/11/2021	10:53:58	9085,14	1182,73	1,82	9,71	34,24
08/11/2021	10:53:58	08/11/2021	10:53:59	9086,12	16,59	2,77	14,37	16,53
08/11/2021	10:53:59	08/11/2021	10:54:00	9087,12	5,88	2,75	5,72	5,88
08/11/2021	10:54:00	08/11/2021	10:54:01	9088,11	14,68	1,78	6,89	13,72
08/11/2021	10:54:01	08/11/2021	10:54:02	9089,14	8,33	3,14	8,02	8,33
08/11/2021	10:54:02	08/11/2021	10:54:03	9090,12	87,76	4,16	20,18	68,09
